Sample,Sample_Name,Source,Label,type,alpha-pinene,beta-pinene,myrcene,alpha-phellandrene,delta-3-carene,ocimene,gamma-terpinene,terpinolene*,linalool,limonene*,fenchol,sabinene hydrate*,camphor,borneol,terpineol,unidentified compound 1,delta-guaiene*,caryophyllene,alpha-humulene,gamma-cadinene*,eudesma*,unidentified compound 2,alpha-guaiene*,gamma-selinene*,gurjunen*,caryophyllene oxide,bergamotene*,farnesene,aromadendrene,gamma-elemene*,guaiol*,gamma-eudesmol*,beta-eudesmol,alpha-bisabolol,THC,CBG,CBC,THCV,CBD,CBGM*,chemical total,monoterpenes,sesquiterpenes,cannabinoids,alpha-pinene norm,beta-pinene norm,myrcene norm,alpha-phellandrene norm,delta-3-carene norm,ocimene norm,gamma-terpinene norm,terpinolene* norm,linalool norm,limonene* norm,fenchol norm,sabinene hydrate* norm,camphor norm,borneol norm,terpineol norm,unidentified compund 1 norm,delta-guaiene* norm,caryophyllene norm,alpha-humulene norm,gamma-cadinene* norm,eudesma* norm,unidentified compound 2 norm,alpha-guaiene* norm,gamma-selinene* norm,gurjunen* norm,caryophyllene oxide norm,bergamotene* norm,farnesene norm,aromadendrene norm,gamma-elemene* norm,guaiol* norm,gamma-eudesmol* norm,beta-eudesmol norm,alpha-bisabolol norm,THC norm,CBG norm,CBC norm,THCV norm,CBD norm,CBGM* norm
33,Northern Lights,TRIMBOS Institute,i,5,1.062215054,0.486941008,2.449125036,0,0,0.18384904,0,0.126561068,0.350883763,0.355631852,0,0,0,0,0.39146556,0,0,1.320159882,0.483065335,0.334854069,0.394602042,0,0,0.169798537,0,0,0.308483168,0.444836924,0,0.420891692,0.521415622,0.583589264,0,0.353975045,190.5251526,7.134260327,2.080872873,1.119366416,0.431914427,0,212.0339106,5.40667238,5.33567158,201.2915667,0.196463736,0.090062977,0.452981957,0,0,0.034004102,0,0.023408311,0.064898285,0.065776475,0,0,0,0,0.072404158,0,0,0.247421503,0.090535058,0.062757624,0.073955459,0,0,0.031823274,0,0,0.057815247,0.083370372,0,0.078882608,0.097722585,0.109375035,0,0.066341236,0.946513338,0.03544242,0.010337606,0.005560921,0.002145715,0
34,Amnesia Haze,TRIMBOS Institute,s,1,0.27645828,0.617279196,0.51239568,0,0.116779138,0.264528984,0.102487555,0.8816819,0.097720887,0.409916544,0,0,0,0,0.204966691,0,0,1.833517118,0.654154413,0.288892814,0.334235726,0.114595347,0.255458277,0,0,0,0.267366653,0.341360511,0,0.207698268,0,0,0,0,176.2170741,10.95899175,2.676719632,1.391224584,0.648171271,0,199.6736753,3.484214853,4.297279127,191.8921813,0.079345934,0.177164504,0.147062021,0,0.033516629,0.075922122,0.029414821,0.253050382,0.028046746,0.117649617,0,0,0,0,0.058827225,0,0,0.42666931,0.152225255,0.067226914,0.077778454,0.026666955,0.059446517,0,0,0,0.06221766,0.07943643,0,0.048332506,0,0,0,0,0.918312945,0.057110153,0.013949081,0.007250033,0.003377789,0
35,Amnesia,TRIMBOS Institute,s,1,0.385418322,0.751694698,0.529152612,0,0.160466522,0.311294192,0.114885613,1.371601853,0,0.536313871,0,0,0,0,0.174551464,0,0,3.899944307,1.35697689,0.580143236,0.5632792,0.184586393,0.270912577,0,0,0,0.23001049,0,0,0.316404674,0,0,0,0,163.4314236,15.00242035,2.247113334,0.735753132,0.563670623,0.136206241,193.8542242,4.335379148,7.402257767,182.1165873,0.088900719,0.17338615,0.122054518,0,0.037013262,0.071803222,0.026499554,0.316374141,0,0.123706336,0,0,0,0,0.040262099,0,0,0.526858754,0.183319324,0.078373822,0.076095594,0.024936499,0.036598641,0,0,0,0.031073018,0,0,0.042744347,0,0,0,0,0.89739999,0.08237811,0.012338872,0.004040012,0.003095109,0.000747907
42,"Pure Haze, Seedbank Amsterdam",Bedrocan,h,3,0.458831941,0.402619849,2.509132279,0,0,0.904240365,0,0.921841555,0.048575928,0.20140986,0,0,0,0,0.351215381,0,0,0.727362405,0.253114466,0.238315503,0.258030768,0,0.285195571,0,0,0,0.162187908,0.240698568,0,0.255547588,0,0,0,0,121.2657242,10.27409387,2.513737724,0.661796665,1.146005935,0,144.0796783,5.797867158,2.420452776,135.8613583,0.079138057,0.069442752,0.432768156,0,0,0.155960863,0,0.158996667,0.008378241,0.034738612,0,0,0,0,0.060576652,0,0,0.300506753,0.104573189,0.098459059,0.106604339,0,0.117827364,0,0,0,0.06700726,0.099443613,0,0.105578423,0,0,0,0,0.892569643,0.075621899,0.018502227,0.004871118,0.008435113,0
43,"Afghaan Kush, Sensi Seeds",Bedrocan,i,5,0.596682195,0.350632218,1.790669961,0,0,0,0,0,0,0.348254224,0,0,0,0,0.218863471,0,0,0.974104248,0.293936304,0.356083666,0.482916742,0,0.229125694,0,0,0,0,0,0,1.003534062,0,0,0,0.21934698,95.59777134,6.189964474,2.224428776,0.704775875,0.798216654,0,112.3793069,3.30510207,3.559047696,105.5151571,0.180533667,0.106088166,0.54178961,0,0,0,0,0,0,0.105368674,0,0,0,0,0.066219883,0,0,0.273698003,0.08258847,0.100050265,0.135687067,0,0.064378371,0,0,0,0,0,0,0.281967017,0,0,0,0.061630807,0.906009847,0.058664221,0.021081604,0.00667938,0.007564948,0
44,patient from Rotterdam,Bedrocan,i,5,0.205654427,0.411339794,0.614284219,0.05417457,0.068949452,1.017679647,0,1.990490462,0,0.398872691,0,0,0,0,0.21805965,0,0,0.701811688,0.195874311,0.213359344,0.248143439,0,0,0,0,0,0,0,0,0.6129425,0.449199446,0.476613936,0.273060068,0,57.28570584,2.266341408,2.865652191,0.242303829,0.270604777,0,71.08111769,4.979504913,3.171004732,62.93060804,0.041300176,0.082606565,0.123362509,0.010879509,0.013846648,0.204373661,0,0.39973662,0,0.080102881,0,0,0,0,0.043791432,0,0,0.221321552,0.061770425,0.067284461,0.078253885,0,0,0,0,0,0,0,0,0.19329599,0.141658397,0.150303761,0.08611153,0,0.910299576,0.03601334,0.0455367,0.003850334,0.00430005,0
45,K2x ( Durban x New York Diesel ),Bedrocan,i,5,1.17327648,0.724317602,3.939933941,0,0,0,0,0,0,1.034512641,0.12896527,0.049794807,0,0,0.277728169,0,0,0.561393888,0.163992923,0,0,0,0,0,0,0,0.146614037,0.208727395,0,0,0.370105633,0.377608243,0.173849114,0,93.27978488,0.999167977,1.311868635,0.155219016,0.434517431,0,105.5113781,7.328528911,2.002291233,96.18055794,0.160097135,0.098835334,0.537615937,0,0,0,0,0,0,0.141162388,0.017597702,0.006794653,0,0,0.037896851,0,0,0.280375741,0.081902632,0,0,0,0,0,0,0,0.073223133,0.104244273,0,0,0.18484106,0.188588072,0.086825089,0,0.969840339,0.010388461,0.013639645,0.001613829,0.004517726,0
47,Afghaan,Bedrocan,i,5,1.06707031,0.601595619,9.362690163,0,0,0.247284565,0,0,0.21293424,1.014807473,0.121319449,0,0,0,0.287094184,0,0,1.187338981,0.384394061,0.272522998,0.614633148,0,0,0,0,0,0,0,0,0.795836653,0.875342995,0.954645568,0.39707323,0.391960809,151.5086471,9.870017206,2.394009282,0.532427529,0.597527973,0,183.6911736,12.914796,5.873748444,164.9026291,0.082623861,0.046581891,0.724958424,0,0,0.019147385,0,0,0.016487619,0.07857712,0.009393834,0,0,0,0.022229866,0,0,0.202143315,0.065442718,0.046396777,0.1046407,0,0,0,0,0,0,0,0,0.135490422,0.1490263,0.162527486,0.067601334,0.066730949,0.918776419,0.059853607,0.014517714,0.003228739,0.00362352,0
48,50/50 Indica/ Sativa.<U+00A0>,Bedrocan,h,3,4.530585418,2.026000565,1.684746391,0,0,0.179405622,0,0,0,1.051550943,0.152003637,0.114613205,0,0,0.229215368,0,0,1.839689795,0.564169006,0.169729998,0.441813792,0,0.237117261,0,0,0,0,0,0,1.445206545,0.354447234,0.394372643,0.147260203,0.584104059,117.9673721,2.231143853,1.808902909,0.932827125,0.754199852,0,139.8404775,9.96812115,6.177910537,123.6944458,0.454507459,0.203247988,0.169013434,0,0,0.017997938,0,0,0,0.105491389,0.015248976,0.011497975,0,0,0.022994842,0,0,0.297785114,0.091320359,0.02747369,0.071515084,0,0.038381466,0,0,0,0,0,0,0.233931284,0.057373319,0.063835927,0.023836571,0.094547186,0.953699831,0.018037543,0.014623962,0.007541382,0.006097281,0
49,Fruit spirit,Coffeeshop,hi,4,0.158000053,0.301242727,3.428456051,0,0,0,0,0,0.852230279,1.290816207,0.162773262,0.13545595,0,0,0.319642704,0,0,2.599685782,0.83097668,0.505859495,0.833808243,0,0.415581999,0,0,0,0.143246605,0,0,0.747056407,0.839279695,0.938928939,0.36059885,0.352355371,176.4589231,5.052488835,1.961573718,0.697826419,0.992362569,0,200.37917,6.648617233,8.567378065,185.1631747,0.023764348,0.04530908,0.515664526,0,0,0,0,0,0.128181583,0.19414807,0.024482273,0.020373552,0,0,0.048076569,0,0,0.303440068,0.096993114,0.059044843,0.09732362,0,0.048507489,0,0,0,0.016720005,0,0,0.087197787,0.097962257,0.109593499,0.042089756,0.041127562,0.952991454,0.027286683,0.010593757,0.003768711,0.005359395,0
50,Buddha Kush,Coffeeshop,hi,4,1.262267941,0.64270481,1.658805009,0,0,0,0,0.191427459,0.537954982,1.004754215,0.242562258,0.176211225,0,0,0.28016481,0,0,1.821931692,0.711399252,0.630299086,0.855859898,0,0.152712252,0.269297642,0,0.212640251,0.295924724,0.472761857,0,0,0.22104788,0.351651834,0.185082889,0.296537109,158.0390808,17.50620558,1.918067521,3.579698029,0.738540106,0,194.2555911,5.996852709,6.477146366,181.781592,0.210488401,0.107173686,0.276612598,0,0,0,0,0.031921321,0.089706219,0.167546922,0.04044826,0.029383951,0,0,0.046718641,0,0,0.28128617,0.109832203,0.097311231,0.132135334,0,0.023577088,0.041576587,0,0.032829311,0.045687515,0.072989219,0,0,0.034127356,0.054291167,0.028574758,0.045782061,0.869389904,0.096303511,0.010551495,0.019692302,0.004062788,0
58,Bedica,Bedrocan,i,5,3.480300695,1.123620549,13.30450828,0,0,1.804214496,0,0,0.629885295,0,0,0,0,0,0.224203404,0,0,1.708548347,0.521381717,0.197873797,0.66846077,0,0,0.371660651,0,0,0.22992062,0.131002759,0,0.497324389,0.489317971,0.521394409,0.278073351,0.860970161,130.3427836,8.185050957,1.615753302,0.762289447,0.525367653,0.121476178,168.5953828,20.56673272,6.475928942,141.5527212,0.169219912,0.054632914,0.646894597,0,0,0.087724896,0,0,0.030626415,0,0,0,0,0,0.010901265,0,0,0.26383062,0.080510722,0.030555276,0.103222376,0,0,0.057391095,0,0,0.035503882,0.020229184,0,0.076795838,0.075559503,0.080512682,0.042939531,0.132949291,0.920807333,0.057823339,0.011414498,0.005385198,0.003711463,0.000858169
59,Bedropuur,Bedrocan,i,5,0.429624104,0.890681142,1.110426961,0,0,0,0,0,0.772624607,4.849123898,0.350919747,0.248823723,0,0.110055943,0.316928413,1.293136088,0,2.678306373,0.760819289,0.564074648,0.91570094,0,0.419893036,0.128518644,0,0,0,0,0,1.536731094,0.632178405,0.710819217,0.30968181,0.477052274,198.2756028,3.351551587,2.282826978,1.361553514,0.98633524,0,225.7639905,9.079208539,10.42691182,206.2578701,0.047319555,0.098101188,0.122304379,0,0,0,0,0,0.085098233,0.534091036,0.038650918,0.027405883,0,0.012121755,0.034907053,0.124019087,0,0.256864776,0.072966886,0.054097959,0.087820915,0,0.040270124,0.012325667,0,0,0,0,0,0.14738123,0.060629496,0.068171596,0.029700243,0.04575202,0.961299575,0.016249327,0.01106783,0.00660122,0.004782049,0
60,Bediol,Bedrocan,s,1,0.72363628,0.445511118,6.916983892,0,0,0.46383729,0,0.676937847,0,0.290817212,0,0,0.230840096,0,0.537288633,0,0,0.829629826,0.283579086,0.186483674,0,0,0.291433157,0.344005844,0,0,0.228404699,0.422644497,0,0.17858063,0,0,0,0,62.73963297,2.051393491,6.993227612,0,72.72710437,1.264911955,158.8268842,10.28585237,2.764761412,145.7762704,0.070352583,0.043312999,0.672475517,0,0,0.045094687,0,0.065812518,0,0.028273516,0,0,0.022442486,0,0.052235694,0,0,0.300072846,0.102569099,0.067450187,0,0,0.105409876,0.124425147,0,0,0.082612806,0.152868343,0,0.064591696,0,0,0,0,0.43038303,0.014072205,0.047972332,0,0.498895356,0.008677077
61,aw4,Bedrocan,i,5,0.17169646,0.382417396,2.635639402,0,0,0,0,0,0.387649695,1.225441635,0.221101239,0.16647821,0,0,0.202921661,0,0,0.925369787,0.320579136,0.221565431,0.422220687,0,0,0.291912089,0,0,0,0.169304066,0,0.156347799,0.75054262,0.711476781,0.396181486,0.701218732,72.57400288,1.589684014,6.675357459,0,68.67910406,0.920591938,160.8988047,5.393345697,5.066718613,150.4387403,0.03183487,0.070905412,0.488683565,0,0,0,0,0,0.071875551,0.227213626,0.040995191,0.030867335,0,0,0.037624449,0,0,0.182636901,0.063271549,0.043729571,0.083332176,0,0,0.057613637,0,0,0,0.033414934,0,0.030857802,0.148131893,0.140421609,0.078192913,0.138397015,0.482415651,0.010566986,0.044372596,0,0.456525386,0.006119381
62,Bedrolite,Bedrocan,s,1,0.411555447,0.338445228,1.746355301,0,0,0.197652917,0,0.360105584,0,0.227433733,0,0,0.24098232,0,0.119123264,0,0,0.778429759,0.279371632,0,0,0,0.122058695,0,0,0.200702102,0.149178012,0.282107944,0,0,0,0,0,0,6.675698618,0.335797202,5.499212941,0,71.92638792,1.235388835,91.12598746,3.641653795,1.811848145,85.67248552,0.113013337,0.092937233,0.479550061,0,0,0.054275592,0,0.098885178,0,0.06245342,0,0,0.066173869,0,0.032711309,0,0,0.429633003,0.154191527,0,0,0,0.067366957,0,0,0.110772033,0.082334721,0.15570176,0,0,0,0,0,0,0.07792115,0.003919545,0.064188787,0,0.839550615,0.014419902
63,Bedrocan,Bedrocan,s,1,0.610251304,1.26127432,4.702646215,0.255681637,0.388166502,2.834208244,0.217023139,5.036501346,0.173674194,1.593530522,0.058209121,0,0,0.742875374,0,0,0,1.709876165,0.576261884,0.41251267,0.445797471,0,0.340175123,0.450821665,0,0,0.352944788,0.447496091,0,1.14694176,0,0,0,0,217.6406553,11.49926345,2.674353627,1.415245599,1.537959689,0,258.5243472,17.87404192,5.882827616,234.7674776,0.034141763,0.070564583,0.263099205,0.014304635,0.021716772,0.158565604,0.012141805,0.281777416,0.00971656,0.089153339,0.003256629,0,0,0.041561689,0,0,0,0.290655494,0.097956616,0.070121496,0.075779455,0,0.057825105,0.076633499,0,0,0.059995773,0.076068197,0,0.194964367,0,0,0,0,0.927047722,0.048981501,0.0113915,0.006028286,0.006550991,0
64,Bedrobinol,Bedrocan,s,1,2.246888324,0.717334021,9.476524403,0,0,0.524568413,0,0,0,0.200579794,0,0,0,0,0,0,0,0.901715485,0.365883316,0.268132222,0.397130892,0,0,0.149441341,0,0,0,0,0,0.257846045,0,0.051322812,0,0,129.7588124,2.209304914,1.769941279,0.863196398,0.593964876,0,150.7525869,13.16589495,2.391472114,135.1952198,0.170659749,0.054484258,0.719778218,0,0,0.039842974,0,0,0,0.015234801,0,0,0,0,0,0,0,0.377054568,0.152995017,0.112120154,0.166061268,0,0,0.062489268,0,0,0,0,0,0.107818964,0,0.021460761,0,0,0.959788464,0.01634159,0.013091745,0.006384814,0.004393387,0
70,A1,HempFlax,i,5,0.766877473,0.641819256,11.85436016,0,0,0.811355742,0,0,0,1.744977504,0,0,0,0,0,0,0,1.975116186,0.880353295,0.148558188,0.185690503,0,0.174289654,0.205822798,0,0,0.085665478,0,0,0.651323786,0.397141402,0.400042241,0.211450899,0.13997139,105.142791,1.323889689,0.950709736,4.379223573,0.499056865,0,133.5704868,15.81939013,5.455425821,112.2956708,0.048477057,0.040571681,0.749356332,0,0,0.051288687,0,0,0,0.110306244,0,0,0,0,0,0,0,0.3620462,0.161372059,0.027231273,0.034037765,0,0.031947947,0.03772809,0,0,0.015702803,0,0,0.119390091,0.072797507,0.073329242,0.038759742,0.02565728,0.936303156,0.011789321,0.00846613,0.038997261,0.004444133,0
71,A2,HempFlax,i,5,0.83968879,0.722539461,14.54641038,0,0,0.820091712,0,0,0,2.142457498,0,0,0,0,0,0,0,1.93991773,0.616950269,0.146341089,0.192265433,0,0.198003988,0.166433984,0,0,0.091832779,0.272637015,0,0.746187072,0.421839425,0.44759132,0.246789654,0.140602534,116.2609118,1.587556759,1.075011054,5.485138958,0.533853525,0,149.6410523,19.07118784,5.62739229,124.9424721,0.044029181,0.037886442,0.762742756,0,0,0.043001606,0,0,0,0.112340013,0,0,0,0,0,0,0,0.344727652,0.109633421,0.026005134,0.034165991,0,0.035185745,0.029575685,0,0,0.016318887,0.048448198,0,0.132599086,0.074961795,0.079537963,0.043855065,0.02498538,0.930515539,0.012706302,0.008604048,0.043901316,0.004272795,0
72,A3,HempFlax,i,5,0.752691895,0.680108115,12.97528367,0,0,0.772344748,0,0,0,1.753540946,0,0,0,0,0,0,0,1.476541611,0.498840855,0.134831726,0.157825176,0.06313007,0.154812679,0.149311828,0,0,0.065909615,0.1949493,0,0.573671483,0.352774475,0.358508278,0.195124014,0.108825779,109.6365851,1.712451022,0.976641176,5.374150103,0.512000292,0,139.630854,16.93396937,4.485056889,118.2118277,0.044448639,0.040162357,0.766228129,0,0,0.045609197,0,0,0,0.103551678,0,0,0,0,0,0,0,0.329213575,0.11122286,0.030062434,0.035189113,0.014075645,0.034517439,0.033290955,0,0,0.01469538,0.043466405,0,0.127907292,0.078655519,0.079933942,0.04350536,0.02426408,0.927458675,0.014486292,0.008261789,0.045462034,0.00433121,0
73,A4,HempFlax,i,5,0.93564335,0.75297724,13.00870103,0,0,0.643676963,0,0,0,1.885599239,0,0,0,0,0,0,0,1.253953346,0.436441723,0.121478312,0.153248941,0,0.15038762,0.124161979,0,0,0.060679938,0.199503834,0,0.494734086,0.323843468,0.338446167,0.185019571,0.153367378,104.5683868,1.68538724,0.878075089,10.82119984,0.334455311,0,139.5093684,17.22659782,3.995266363,118.2875043,0.054313879,0.043710154,0.755152071,0,0,0.037365298,0,0,0,0.109458598,0,0,0,0,0,0,0,0.313859761,0.109239706,0.03040556,0.038357628,0,0.03764145,0.031077272,0,0,0.015187958,0.049935052,0,0.123830063,0.08105679,0.084711791,0.046309696,0.038387272,0.884018878,0.014248227,0.007423228,0.091482189,0.002827478,0
74,A5,HempFlax,i,5,0.798465879,0.305835268,8.050122376,0,0,0.736142272,0,0,0.101954838,0,0,0,0,0,0.730651967,0,0.072889249,1.69554055,0.44280205,0.434015633,0.363964946,0.069960443,0.24179738,0.399080533,0,0,0.069900281,0.498088384,0.244726186,0.751450581,0,0.034784694,0,0,105.7305456,5.063006114,0.899533682,0.567902635,0.475641173,0.781892876,129.5606956,10.7231726,5.319000911,113.5185221,0.07446172,0.028520968,0.750722074,0,0,0.068649671,0,0,0.009507899,0,0,0,0,0,0.068137667,0,0.01370356,0.318770494,0.083249102,0.08159721,0.068427314,0.013152929,0.045459173,0.075029228,0,0,0.013141619,0.093643222,0.046009803,0.141276641,0,0.006539705,0,0,0.931394663,0.044600705,0.007924114,0.005002731,0.004189987,0.0068878
75,A6,HempFlax,i,5,0.829996898,0.346722335,10.53113561,0,0,0.986321152,0,0,0.122229017,0,0,0,0,0,0.920967487,0,0,1.914822297,0.531974603,0.57595073,0.543766899,0.075983788,0.321574051,0.532062687,0,0,0.093534601,0.526271139,0.277708029,1.107947354,0,0,0,0,120.9871325,5.140119,0.962132986,0.64023271,0.529155721,0.880644009,149.3783856,13.7373725,6.501596179,129.1394169,0.060418897,0.025239349,0.766604794,0,0,0.071798384,0,0,0.008897554,0,0,0,0,0,0.067041022,0,0,0.294515723,0.081822154,0.088586051,0.083635908,0.011686944,0.049460785,0.081835702,0,0,0.014386406,0.080944913,0.042713823,0.170411592,0,0,0,0,0.936872222,0.039802867,0.007450343,0.004957686,0.004097554,0.006819328
76,A7,HempFlax,i,5,0.70081668,0.298404062,10.02115267,0,0,0.83609767,0,0,0.115397543,0.129397381,0,0,0,0,0.824803242,0,0,1.734592319,0.431569201,0.431342267,0.385004488,0.028799016,0.309964949,0.333069001,0,0,0.081091114,0.582004889,0.248968308,0.721472096,0,0,0,0,112.0959967,4.584658349,0.967655515,0.663289193,0.517066423,0.773346107,137.8159592,12.92606925,5.287877649,119.6020123,0.054217308,0.023085445,0.775266825,0,0,0.064683057,0,0,0.008927505,0.010010575,0,0,0,0,0.063809285,0,0,0.328031856,0.081614824,0.081571908,0.072808887,0.005446234,0.058618026,0.062987274,0,0,0.015335286,0.110063986,0.047082842,0.136438879,0,0,0,0,0.937241728,0.038332619,0.008090629,0.005545803,0.004323225,0.006465996
77,A8,HempFlax,i,5,0.677140692,0.321723367,10.88224604,0,0,0.967952005,0,0,0.125901221,0.156844387,0,0,0,0,0.903625999,0,0.028613216,1.958959992,0.483198025,0.569677671,0.523576526,0.060407753,0.336438625,0.394081056,0,0,0.077639683,0.653103997,0.241791012,0.796650077,0,0.060439753,0,0,121.3966143,5.258099809,1.001582522,0.724746626,0.50614294,0.877590986,149.9847882,14.03543371,6.184577386,129.7647771,0.048245085,0.022922225,0.775340917,0,0,0.06896488,0,0,0.008970241,0.011174887,0,0,0,0,0.064381765,0,0.004626544,0.316749209,0.078129514,0.092112627,0.084658416,0.009767483,0.054399614,0.063719965,0,0,0.012553757,0.105602041,0.039095802,0.128812371,0,0.009772657,0,0,0.935512833,0.040520239,0.007718447,0.00558508,0.003900465,0.006762937
78,A9,HempFlax,i,5,4.041468566,1.163244177,6.804520265,0,0,1.539362876,0,0,0,1.537008982,0.07608123,0.062041931,0,0,0.109876428,0,0,2.294764572,0.672631735,0.43000355,0.706094709,0,0.136359461,0,0,0,0.226372269,0,0,1.718630718,0.902981515,0.801641446,0.461391302,0.475831397,131.6527265,2.175729878,1.646326718,1.282847724,0.58817709,2.043187553,163.5493026,15.33360446,8.826702674,139.3889954,0.263569377,0.075862409,0.443765214,0,0,0.100391456,0,0,0,0.100237944,0.004961732,0.004046141,0,0,0.007165727,0,0,0.25997982,0.076204191,0.048716216,0.079995298,0,0.015448516,0,0,0,0.0256463,0,0,0.194708124,0.102301114,0.090820035,0.052272215,0.053908171,0.944498711,0.015609051,0.011811024,0.009203364,0.004219681,0.01465817
79,A10,HempFlax,i,5,3.041959837,0.981509607,6.82838793,0,0,2.470948408,0,0,0,1.606317381,0,0,0,0,0,0,0,2.664685256,0.711356351,0.275375714,0.654037191,0,0.1090349,0.097430651,0,0,0.088886427,0.068843928,0.390040529,0.811635077,0.56786637,0.547810625,0.289655828,0.743003099,134.8471404,4.782140753,1.681165554,4.92380984,0.751438061,1.510555663,171.4450353,14.92912316,8.019661946,148.4962502,0.203760114,0.065744625,0.457387072,0,0,0.165511958,0,0,0,0.107596231,0,0,0,0,0,0,0,0.332269025,0.088701538,0.034337571,0.08155421,0,0.013595947,0.012148972,0,0,0.011083563,0.008584393,0.048635532,0.101205647,0.070809265,0.068308443,0.036118209,0.092647683,0.908084481,0.032203781,0.011321266,0.033157806,0.005060317,0.010172349
80,A11,HempFlax,i,5,1.188348605,1.317828941,10.21277964,0,0,1.678240976,0,2.220902572,0.149564213,1.881039371,0.099709475,0.03521426,0,0,0.271705032,0,0,0.356783458,0.135511928,0.164394732,0.148022911,0,0.107730222,0.256177708,0,0,0.077998267,0.124102043,0,0.523592672,0.691635955,0.61168744,0.425322088,0.167830995,136.4246351,6.052355502,1.142437577,0.918245859,0.549261442,0.603268956,168.5363279,19.05533309,3.790790418,145.6902044,0.062363046,0.069158011,0.535953877,0,0,0.088071983,0,0.116550184,0.007848942,0.098714589,0.005232628,0.001848,0,0,0.01425874,0,0,0.094118487,0.035747671,0.043366874,0.039048033,0,0.028418934,0.067578969,0,0,0.020575726,0.032737775,0,0.138122295,0.182451647,0.16136145,0.112198787,0.044273351,0.936402249,0.041542639,0.007841554,0.006302729,0.003770064,0.004140765
81,A12,HempFlax,i,5,1.747097272,0.643637976,10.45422716,0,0,1.917496966,0,0,0,0.926954369,0,0,0,0,0,0,0,2.03148586,0.54322798,0.237610643,0.498151616,0,0.102010042,0.135930831,0,0,0.076311457,0.065073325,0.342388939,0.681720672,0.469767335,0.489599181,0.206747059,0.577685393,134.9208914,3.548372648,1.533147416,4.75194255,0.691108935,1.285781407,168.8783684,15.68941374,6.457710334,146.7312443,0.111355166,0.041023711,0.666323633,0,0,0.122215973,0,0,0,0.059081517,0,0,0,0,0,0,0,0.314582995,0.084120834,0.036794875,0.077140595,0,0.015796627,0.021049385,0,0,0.011817107,0.010076842,0.053020176,0.105566933,0.072745185,0.075816219,0.032015536,0.08945669,0.919510306,0.024182802,0.010448677,0.032385349,0.004710033,0.008762833
