a_pinene,b_pinene,myrcene,a_phella,d_carene,ocimene,g_terpinene,terpinolene,linalool,b_phella_limonene,b_fenchol,c_sabinene,camphor,borneol,a_terpineol,c_bergam,d_guaiene,BCP,a_humulene,g_cadinene,eudesma,tr_BCP,a_guaiene,g_selinene,a_gurjunen,BCP_oxide,t_bergam,tb_farnesene,aromadendrene,g_elemene,guaiol,g_eudesmol,b_eudesmol,a_bisabolol,thc_total,CBG,CBC,THCV,CBD,CBGM
0.193556121845621,0.371552653383314,0.0932766070619337,0.0888234423496086,0.0119710848308129,-0.158826191180144,0.0997971964812412,0.0395605960548625,0.519319013096192,0.717838932506259,1,0.786441330927981,0.00469791694785951,0.154383691360303,0.274675527582639,0.127876411945499,0.100538667453409,0.123244943416872,0.133003632297662,0.231092975301307,0.290311037797115,0.0366944406830729,0.158313413045069,0.0405406524698597,0.0475450329984183,0.179930805564402,-0.162189889182435,-0.0978115898365651,0.0918645075309491,0.293261019650897,0.174301423337733,0.26388274391586,0.235611666509431,0.331269416069275,0.273732897925442,-0.0242939152076506,0.0304625680482294,0.0575160265810422,0.064847000780036,0.06655877955147
0.125141577528744,0.444060816741734,0.05462706851169,0.221074817806742,0.188339004787305,0.119165916811825,0.502917978764495,0.12573268239032,0.374666719597198,0.669673979208044,0.786441330927981,1,0.0256889974087362,0.0930468281223192,0.407761210203411,0.190020208644402,0.0613286057151585,0.0493764961128221,0.0509628221180886,0.0745302979622102,0.0974806999267959,-0.00339043261454036,0.117316096249586,0.00622947668643662,0.0285661720285946,0.11023243483061,-0.206371510257622,-0.0988059673444415,0.123855114214371,0.199921727733566,0.0675042386272353,0.139501569833266,0.094549403755971,0.164900975385888,0.341847123376206,0.0642916861989189,0.0321572226609372,0.0286743330494123,0.0622831074189292,0.0856549984920679
-0.00674481610015691,0.000898409825972856,0.264559249429918,-0.0317236032142996,-0.0402330232437878,-0.0110111643851453,-0.00910365352376572,-0.046505787867969,0.0310841318318814,0.022087948460298,0.00469791694785951,0.0256889974087362,1,-0.00321606164716422,0.195317407958841,-0.0824513500210818,0.0695832367794557,-0.0870159793180288,-0.0602612076699878,-0.101800310295176,-0.136184035022707,-0.0633539580234488,0.0543880668985717,-0.0774707847123095,-0.0546665469164569,0.190585565182488,-0.087076060351812,-0.0242942328981385,-0.00546582426597842,0.0277507818492239,-0.0562266177729541,-0.0538492211555992,-0.077228569171467,-0.086119941678248,0.0182583124886018,-0.0802846776062659,0.213696506017268,-0.0391655008893936,0.466245170788962,0.211418228303239
0.0740678258677491,0.133366832233783,-0.0270153671920202,0.249826985096472,0.033277782743055,0.0919850275742558,0.180163637794819,0.267883991647368,0.152718664897686,0.1172668521203,0.154383691360303,0.0930468281223192,-0.00321606164716422,1,0.00678960437636933,-0.0361894151785004,-0.0232230746337224,0.0172736027584751,0.0376470767613538,0.149303431869844,0.137830377303246,0.00776387499659056,0.0103443547472366,0.0289669271915034,-0.0276034011264888,-0.0182048513457265,0.0450877908246302,-0.0156274280281896,-0.0364140017938943,0.165097582866482,0.0118856475227367,0.0176812998944621,-0.00374692341609174,0.0103051696472027,0.138879665593461,0.0622851774016606,0.0146693990254145,0.00601758069440197,-0.0162774664593737,-0.0740320529111984
-0.032938588932446,0.18322122545868,0.176504259591234,0.265316835510055,0.110825077043477,0.173421901142225,0.316899658036005,0.173311597209577,0.182818762902437,0.287649157658633,0.274675527582639,0.407761210203411,0.195317407958841,0.00678960437636933,1,0.343715040945031,0.381190730859105,-0.0693437464465654,-0.0609283625464894,0.0346580069764034,-0.023246621765104,-0.0469573311461864,0.115262592575965,0.0433591397709902,0.0427883077471463,-0.0131968049596459,-0.1978658466866,-0.0173423952079364,0.127272274794032,0.138934617939573,-0.0886703024419846,-0.0139176236978596,-0.0625250651975108,-0.0235671255387062,0.262855584534384,0.0898967795838675,-0.0261509524458741,-0.119110347277572,-0.00982845101691334,0.0416974386137197
-0.05145362819143,0.0597649306066114,-0.149207879573399,0.00338456761353065,0.0896089905891114,0.0659531731628905,0.089391303675181,0.00578763185485378,0.0684546412658103,0.216017337003086,0.127876411945499,0.190020208644402,-0.0824513500210818,-0.0361894151785004,0.343715040945031,1,0.412913163732901,-0.0294828319159579,-0.0897301517326809,-0.0843767287373235,-0.101188025024627,-0.191271265196159,0.0337258259529886,0.0439882533743455,0.03433355738976,-0.00196951376731814,0.0533148443769224,0.0742012304744121,-0.0562312453191975,0.013839488566751,-0.000336927997253144,0.0180004429474002,0.105930944343447,0.0898697862215431,-0.136605116685819,-0.126569476519686,0.00414177161916044,-0.108295145258648,0.0124666985010432,0.0405804908890197
0.0103975550463514,0.0996848622391429,0.290619328915192,0.097434784542185,0.0434717547678721,0.0176605002961996,0.00229317696361428,0.0631767945874926,0.0445020655144613,0.181524457802713,0.100538667453409,0.0613286057151585,0.0695832367794557,-0.0232230746337224,0.381190730859105,0.412913163732901,1,-0.0574753384518698,-0.0389696194225869,-0.119340638864543,-0.0954207225691961,-0.062160485869232,0.058227787733369,-0.0148993007387076,-0.0742063192917815,-0.0366271543547386,-0.13969888137319,-0.00296961989114276,0.139189584140962,0.170575129572847,0.033449479152829,0.0506769620758432,-0.0182975574852979,-0.0301333066433187,0.0746423602551838,-0.121399093959629,-0.113313935910088,0.011142042570969,-0.0535683782079847,0.119599802043623
-0.091555831858399,-0.0330438069737125,-0.153730695386853,0.0394406822466249,-0.0845389744650652,-0.124879732829817,-0.018574889675619,0.0827480481278021,0.211046704104833,0.12673142705756,0.123244943416872,0.0493764961128221,-0.0870159793180288,0.0172736027584751,-0.0693437464465654,-0.0294828319159579,-0.0574753384518698,1,0.95192913876428,0.421347125263668,0.518762317743943,0.386501069864079,0.478200694223166,0.420780866258985,0.244013247944213,0.128167551321664,0.2033256121377,0.352803748655694,0.134940862509712,0.283848847454162,-0.159909026716536,0.00821985487832768,-0.072152726869137,0.237236510848365,0.355356099261691,0.319121500385603,0.220013113701629,0.0234141752855915,-0.0634222078531282,-0.0110577136028515
-0.10692360000594,-0.0263503507824411,-0.153441305527416,0.0658304133257507,-0.0743596647397445,-0.175065033895986,-0.0133824717283917,0.118632042854769,0.245827209292088,0.135332276278301,0.133003632297662,0.0509628221180886,-0.0602612076699878,0.0376470767613538,-0.0609283625464894,-0.0897301517326809,-0.0389696194225869,0.95192913876428,1,0.46699869723591,0.540645119007177,0.459959700630345,0.45661796145086,0.361664721564087,0.247134328403368,0.148632268242688,0.140179912990339,0.257975189126401,0.0529886414462732,0.262128380012951,-0.123177552059777,0.0548653724672386,-0.0479667096303694,0.176757437728186,0.41361583793926,0.352749969910342,0.19159791443467,0.0260421319704328,-0.059755059679141,-0.01895994855472
-0.20180567165924,-0.153723649585856,-0.253283802431153,0.0544060636484943,-0.0686440762837689,-0.207575734306558,-0.0693321909358638,0.176122154897076,0.375632726837186,-0.0218071446439051,0.231092975301307,0.0745302979622102,-0.101800310295176,0.149303431869844,0.0346580069764034,-0.0843767287373235,-0.119340638864543,0.421347125263668,0.46699869723591,1,0.88567122698452,0.384477755969781,0.211772300354311,0.21742821113975,0.134164104930763,0.269923092013813,0.158763583309563,0.017163141829377,-0.028397421971609,0.229344131870635,0.0154690716738506,0.149773769697869,0.135290755573178,0.124143176259376,0.45316933779153,0.412991600764285,0.0983377696209393,-0.00573552691364394,-0.0817616095115524,-0.0257854878426847
-0.0747866226526624,-0.0366544593021722,-0.185621529832344,0.0765499638435591,-0.0812076452329277,-0.170953760851551,-0.0924393837056413,0.16814729308358,0.387855854855745,0.0515283469418396,0.290311037797115,0.0974806999267959,-0.136184035022707,0.137830377303246,-0.023246621765104,-0.101188025024627,-0.0954207225691961,0.518762317743943,0.540645119007177,0.88567122698452,1,0.40125587031174,0.139559031938823,0.271313742213407,0.135161957570592,0.213377430188763,0.111220056469364,-0.0964038563204638,-0.0206838404947976,0.293802365563515,0.140716552967035,0.273490937443067,0.189116568794896,0.401352935252585,0.490433421064815,0.42977271215231,0.164269266915567,0.0366278192219314,-0.0647030101050393,-0.013425964931904
-0.122879361666608,-0.0438128146922834,-0.156628753795934,0.0973631181492444,-0.0270654005503811,-0.175105801657066,-0.0413263178869052,0.168291379125175,0.0826202559044067,-0.0150011034120954,0.0366944406830729,-0.00339043261454036,-0.0633539580234488,0.00776387499659056,-0.0469573311461864,-0.191271265196159,-0.062160485869232,0.386501069864079,0.459959700630345,0.384477755969781,0.40125587031174,1,0.127615528518197,0.136869276450614,0.0287300258458976,-0.03567208800736,0.0310490316148487,0.0269449834719412,-0.12406296448502,0.0397883708109735,-0.128692428834939,-0.0857978627164644,-0.168991804099129,-0.00859953178388077,0.293102080502908,0.299408691675775,0.124607952449049,-0.0283316524444431,0.0231841084421422,-0.00609394654742862
-0.0885891325762266,0.00312805361567152,0.00135255731674073,-0.00232417423495534,-0.00364904887484894,-0.0886907490859805,0.0966201644414783,0.0767617378202243,0.17748315272646,0.304262684594262,0.158313413045069,0.117316096249586,0.0543880668985717,0.0103443547472366,0.115262592575965,0.0337258259529886,0.058227787733369,0.478200694223166,0.45661796145086,0.211772300354311,0.139559031938823,0.127615528518197,1,0.195946938785245,0.146584602001361,-0.00720506203130954,-0.155579971616432,0.424524755289143,0.217583459607594,0.311199510888801,-0.282807648527922,-0.167013538657392,-0.169382627174813,-0.0730180991437982,0.254086795386262,0.115843425642535,0.157755045461011,0.0661824576782273,-0.0624600892099111,-0.0761166978209882
-0.170611476764646,-0.0966779327535746,-0.0799216565744054,0.246345961615217,-0.0181041454912369,0.174488478020598,0.000793232556369624,0.272162267003055,0.0766946114710008,0.0553039678745352,0.0405406524698597,0.00622947668643662,-0.0774707847123095,0.0289669271915034,0.0433591397709902,0.0439882533743455,-0.0148993007387076,0.420780866258985,0.361664721564087,0.21742821113975,0.271313742213407,0.136869276450614,0.195946938785245,1,0.156357705194978,0.0058850983745409,0.1682583754384,0.376969472894189,0.103579192331773,0.00521961501975592,-0.22821449612508,-0.142461317067354,-0.118427586724136,0.134394843787075,0.0590958224304053,0.167784832348916,0.199989879333427,-0.021741166893272,0.0146943219078902,-0.0609621785631292
0.00693113143260028,-0.0374571713620697,-0.0732513754352149,-0.0519148668959588,-0.0541389767773246,-0.106239404631157,-0.030604338863448,-0.07717437738295,0.0645702172922585,0.132423050809201,0.0475450329984183,0.0285661720285946,-0.0546665469164569,-0.0276034011264888,0.0427883077471463,0.03433355738976,-0.0742063192917815,0.244013247944213,0.247134328403368,0.134164104930763,0.135161957570592,0.0287300258458976,0.146584602001361,0.156357705194978,1,0.163203295075711,-0.0658483916907019,0.0948026956778362,-0.105842588129487,0.0377966803744341,0.0110541324664196,0.104452214614071,0.0821026723008914,0.157867682666462,0.0757944763804174,0.0314076625797486,0.115177693598271,-0.044688850218189,-0.0381070339597964,-0.105827680311226
-0.0454441535431162,-0.0487691140500393,-0.102731834706539,-0.0409276752048317,-0.0301450496021009,-0.119652277419412,-0.0470276370920123,-0.0462774280012135,0.138857098604434,0.00358520853499023,0.179930805564402,0.11023243483061,0.190585565182488,-0.0182048513457265,-0.0131968049596459,-0.00196951376731814,-0.0366271543547386,0.128167551321664,0.148632268242688,0.269923092013813,0.213377430188763,-0.03567208800736,-0.00720506203130954,0.0058850983745409,0.163203295075711,1,0.0890495894671983,0.00392535211263715,-0.0438563165960811,-0.0823175892524822,-0.0565916062823543,0.0289974582790925,0.109752695210389,0.0415709213720116,0.016916119846971,0.0899503018535088,0.0944498099039984,-0.00217778474915696,0.155817709536173,0.0244288186153943
-0.185713407587339,-0.243146520168573,-0.418867142498631,-0.104401840936956,-0.0726667995196556,0.00656798937645869,-0.118525388857782,0.0244780581944871,-0.0173740778154234,-0.307439112188164,-0.162189889182435,-0.206371510257622,-0.087076060351812,0.0450877908246302,-0.1978658466866,0.0533148443769224,-0.13969888137319,0.2033256121377,0.140179912990339,0.158763583309563,0.111220056469364,0.0310490316148487,-0.155579971616432,0.1682583754384,-0.0658483916907019,0.0890495894671983,1,0.568875810715902,-0.346966073302656,-0.269268095291665,-0.101177701013683,-0.123318463786915,-0.0151030066081109,-0.0302234415564514,-0.121732547608552,0.134928161210994,0.012327387836676,-0.106760093191196,-0.0501021448432237,-0.130826658159911
-0.192825008486664,-0.234266117729817,-0.233448434719555,-0.0635085875234734,-0.0656768849588979,0.00842905037940848,-0.0706127847443085,0.0156347079912344,0.0714581148354051,-0.0400004337895061,-0.0978115898365651,-0.0988059673444415,-0.0242942328981385,-0.0156274280281896,-0.0173423952079364,0.0742012304744121,-0.00296961989114276,0.352803748655694,0.257975189126401,0.017163141829377,-0.0964038563204638,0.0269449834719412,0.424524755289143,0.376969472894189,0.0948026956778362,0.00392535211263715,0.568875810715902,1,-0.0128819095563904,-0.0605358746502283,-0.313642834156323,-0.273602830747853,-0.243685325957897,-0.197927646789075,-0.0969141117841663,-0.00275022333125411,0.034537508334145,-0.0920687003981019,-0.0765860602590511,-0.170331189430625
0.0420970865593348,0.0786882421201924,0.34716138294482,0.00906723330352082,-0.0321657031231823,0.0743776595544561,0.0644129266523376,-0.0486021750384839,0.0630294314473648,0.22543057476117,0.0918645075309491,0.123855114214371,-0.00546582426597842,-0.0364140017938943,0.127272274794032,-0.0562312453191975,0.139189584140962,0.134940862509712,0.0529886414462732,-0.028397421971609,-0.0206838404947976,-0.12406296448502,0.217583459607594,0.103579192331773,-0.105842588129487,-0.0438563165960811,-0.346966073302656,-0.0128819095563904,1,0.342294771853121,-0.198131234520138,-0.138497553588456,-0.215356507701496,0.0268522794960195,0.212190042392109,-0.0440138608929794,0.0136266748695268,0.13731332929277,-0.0894971610012502,0.0635402554690054
0.0122105044282258,0.130606148381198,0.400068637845793,0.0925400673196836,-0.0708933250540838,-0.0843511160610461,0.0891088619700515,0.0158462391245404,0.192451585903406,0.440285478822512,0.293261019650897,0.199921727733566,0.0277507818492239,0.165097582866482,0.138934617939573,0.013839488566751,0.170575129572847,0.283848847454162,0.262128380012951,0.229344131870635,0.293802365563515,0.0397883708109735,0.311199510888801,0.00521961501975592,0.0377966803744341,-0.0823175892524822,-0.269268095291665,-0.0605358746502283,0.342294771853121,1,0.312427403422361,0.402254662306373,0.20295423217565,0.20434895031805,0.393213527310301,-0.0393502810515176,-0.039480599924838,0.0931925863732158,-0.0728599420066389,0.2210330048887
0.103638908543174,0.115065541086794,0.234895837027032,-0.0138188439675499,-0.0780568221565368,-0.0593041093344658,-0.0707602045705339,-0.0401387747752447,0.115476689219404,0.194817492956924,0.174301423337733,0.0675042386272353,-0.0562266177729541,0.0118856475227367,-0.0886703024419846,-0.000336927997253144,0.033449479152829,-0.159909026716536,-0.123177552059777,0.0154690716738506,0.140716552967035,-0.128692428834939,-0.282807648527922,-0.22821449612508,0.0110541324664196,-0.0565916062823543,-0.101177701013683,-0.313642834156323,-0.198131234520138,0.312427403422361,1,0.943690741740416,0.838379663444877,0.298234722756553,0.117798777723781,-0.0931745581363855,-0.0024636302078956,0.0773527436992963,0.110802255648155,0.14752290961689
0.0918227830761482,0.125173171408584,0.231730567823778,0.0229452843563084,-0.0914619063181624,-0.126718673035243,-0.0460835395310596,-0.0357337615026474,0.202495530909905,0.28431859665877,0.26388274391586,0.139501569833266,-0.0538492211555992,0.0176812998944621,-0.0139176236978596,0.0180004429474002,0.0506769620758432,0.00821985487832768,0.0548653724672386,0.149773769697869,0.273490937443067,-0.0857978627164644,-0.167013538657392,-0.142461317067354,0.104452214614071,0.0289974582790925,-0.123318463786915,-0.273602830747853,-0.138497553588456,0.402254662306373,0.943690741740416,1,0.83268105541863,0.35043580062781,0.24848775000405,-0.0264012457115793,0.0102718535481358,0.0781426614008781,0.0756313199867469,0.116480794107435
0.0891268230582256,0.111327085237897,0.106973131219016,-0.0696945762316589,-0.0832025056892062,-0.109305963465815,-0.0815159775488532,-0.0559609438758965,0.108953621153609,0.197861344829958,0.235611666509431,0.094549403755971,-0.077228569171467,-0.00374692341609174,-0.0625250651975108,0.105930944343447,-0.0182975574852979,-0.072152726869137,-0.0479667096303694,0.135290755573178,0.189116568794896,-0.168991804099129,-0.169382627174813,-0.118427586724136,0.0821026723008914,0.109752695210389,-0.0151030066081109,-0.243685325957897,-0.215356507701496,0.20295423217565,0.838379663444877,0.83268105541863,1,0.326695508906331,0.0632642914092363,-0.0675016715951203,0.0184793830264666,0.0565211395569984,0.0981231218936546,0.0913831377888601
0.170267849535531,0.142714203517103,0.0440417988576094,-0.121082557524168,-0.100754776807873,-0.114198648965089,-0.139525409213099,-0.144665276182616,0.177030736359531,0.18076181140975,0.331269416069275,0.164900975385888,-0.086119941678248,0.0103051696472027,-0.0235671255387062,0.0898697862215431,-0.0301333066433187,0.237236510848365,0.176757437728186,0.124143176259376,0.401352935252585,-0.00859953178388077,-0.0730180991437982,0.134394843787075,0.157867682666462,0.0415709213720116,-0.0302234415564514,-0.197927646789075,0.0268522794960195,0.20434895031805,0.298234722756553,0.35043580062781,0.326695508906331,1,0.0480141094585402,-0.0744175213864125,0.160924130369637,0.0649999179831968,0.0720119768164704,0.137780417242754
-0.0484460936506823,0.236750145985783,0.264484243508452,0.36443180906586,0.0960647218055554,0.0578873109974782,0.388107591295845,0.317052694748424,0.417722857220188,0.381217319387894,0.273732897925442,0.341847123376206,0.0182583124886018,0.138879665593461,0.262855584534384,-0.136605116685819,0.0746423602551838,0.355356099261691,0.41361583793926,0.45316933779153,0.490433421064815,0.293102080502908,0.254086795386262,0.0590958224304053,0.0757944763804174,0.016916119846971,-0.121732547608552,-0.0969141117841663,0.212190042392109,0.393213527310301,0.117798777723781,0.24848775000405,0.0632642914092363,0.0480141094585402,1,0.572473314563369,0.0183142521345282,0.0080974462811779,-0.221661983109686,-0.126072362210873
-0.096777679054607,0.0807678663017873,-0.183072849490972,0.378837970907375,0.11461763602212,0.271083688695039,0.337589118230902,0.462887244766389,0.138733833836613,-0.0151494014053816,-0.0242939152076506,0.0642916861989189,-0.0802846776062659,0.0622851774016606,0.0898967795838675,-0.126569476519686,-0.121399093959629,0.319121500385603,0.352749969910342,0.412991600764285,0.42977271215231,0.299408691675775,0.115843425642535,0.167784832348916,0.0314076625797486,0.0899503018535088,0.134928161210994,-0.00275022333125411,-0.0440138608929794,-0.0393502810515176,-0.0931745581363855,-0.0264012457115793,-0.0675016715951203,-0.0744175213864125,0.572473314563369,1,0.128712464928174,-0.0431900716263534,-0.115633089154978,-0.156539658396298
-0.0668354324820117,-0.029410500719728,-0.147012572115597,0.033397443612065,0.0628673255969366,-0.0481952527718885,0.0208808330467443,0.0914078702580189,0.0123521463558712,0.045049462605015,0.0304625680482294,0.0321572226609372,0.213696506017268,0.0146693990254145,-0.0261509524458741,0.00414177161916044,-0.113313935910088,0.220013113701629,0.19159791443467,0.0983377696209393,0.164269266915567,0.124607952449049,0.157755045461011,0.199989879333427,0.115177693598271,0.0944498099039984,0.012327387836676,0.034537508334145,0.0136266748695268,-0.039480599924838,-0.0024636302078956,0.0102718535481358,0.0184793830264666,0.160924130369637,0.0183142521345282,0.128712464928174,1,0.012655847755152,0.537968116832802,0.0166111737475784
0.166047865211523,0.147150352067575,0.131508964898667,-0.0185190208875658,-0.0533955276750551,0.00817859629887957,-0.0199627309518297,-0.0372705902341161,-0.0056389972672738,0.111774121206176,0.0575160265810422,0.0286743330494123,-0.0391655008893936,0.00601758069440197,-0.119110347277572,-0.108295145258648,0.011142042570969,0.0234141752855915,0.0260421319704328,-0.00573552691364394,0.0366278192219314,-0.0283316524444431,0.0661824576782273,-0.021741166893272,-0.044688850218189,-0.00217778474915696,-0.106760093191196,-0.0920687003981019,0.13731332929277,0.0931925863732158,0.0773527436992963,0.0781426614008781,0.0565211395569984,0.0649999179831968,0.0080974462811779,-0.0431900716263534,0.012655847755152,1,-0.0518591978627859,0.00327958989832734
